'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:42:07.188 11/09/2023]',2.572464,-0.5945203,20.96796,1.341672E-11,-0.8837059,8.658173,27.33623,19.88482
'[17:42:07.196 11/09/2023]',1.226207,0.9010187,-19.23944,1.341672E-11,-2.663319,-2.267664,-16.92063,-23.6346
'[17:42:07.204 11/09/2023]',-0.8985723,-1.759724,21.20847,1.341672E-11,7.032362,4.727156,40.6131,33.34469
'[17:42:07.212 11/09/2023]',0.2652604,-0.2666656,17.6191,1.341672E-11,5.651563,3.865179,6.288727,10.73343
'[17:42:07.220 11/09/2023]',-1.30553,-0.9660195,-18.91848,1.341672E-11,-2.06299,-3.490398,-32.40313,-39.9631
'[17:42:07.228 11/09/2023]',4.031011,-0.4363524,21.90425,1.341672E-11,1.605357,10.6591,38.34983,33.95537
'[17:42:07.236 11/09/2023]',-0.824139,-0.7665052,-31.5849,1.341672E-11,-6.531329,-11.60805,-42.62523,-54.88627
'[17:42:07.244 11/09/2023]',8.069098,3.990893,-19.47409,1.341672E-11,-0.4244337,0.5154818,-19.042,-19.92203
'[17:42:07.252 11/09/2023]',1.112957,1.080835,13.25348,1.341672E-11,5.598693,10.06877,38.99259,23.23737
'[17:42:07.260 11/09/2023]',3.824192,2.451054,-27.04631,1.341672E-11,-6.523046,-6.962181,-13.73425,-20.28175
'[17:42:07.268 11/09/2023]',-0.03645554,-2.041764,-12.47981,1.341672E-11,-3.361967,1.761527,8.701215,8.471483
'[17:42:07.276 11/09/2023]',0.04612993,-0.4419605,15.13435,1.341672E-11,5.018604,8.428116,25.72314,34.51077
'[17:42:07.284 11/09/2023]',-2.86957,-1.034814,-18.19255,1.341672E-11,-4.297234,-1.970399,-33.5644,-26.36738
'[17:42:07.292 11/09/2023]',-0.7580916,-2.14195,-8.662806,1.341672E-11,-8.574698,-0.8105361,-0.1878553,2.488334
'[17:42:07.300 11/09/2023]',5.93428,0.5787593,47.02992,1.341672E-11,11.68375,16.16358,63.95945,61.53578
'[17:42:07.308 11/09/2023]',0.2128534,1.839292,-15.85827,1.341672E-11,-7.918362,-9.995687,-1.09917,1.101124
'[17:42:07.316 11/09/2023]',0.1636598,-3.184506,0.4397976,1.341672E-11,-2.713299,2.129819,20.82527,1.411262
'[17:42:07.324 11/09/2023]',-6.80148,-5.193964,-70.27036,1.341672E-11,-10.16641,-16.59602,-97.51068,-98.26747
'[17:42:07.332 11/09/2023]',1.932843,-8.86191,6.582358,1.341672E-11,-3.17942,-2.917491,29.0826,27.33819
'[17:42:07.340 11/09/2023]',-2.641995,-0.691152,7.596642,1.341672E-11,5.567252,11.60028,22.50385,23.22386
'[17:42:07.348 11/09/2023]',-2.17006,-1.147052,8.409884,1.341672E-11,9.636447,5.018203,2.278978,2.934609
'[17:42:07.356 11/09/2023]',-0.5845194,0.9027206,11.13998,1.341672E-11,-0.3394748,7.631309,16.3166,31.18814
'[17:42:07.364 11/09/2023]',1.786716,0.1500325,-16.3635,1.341672E-11,-1.654047,-3.922961,-42.91844,-47.87848
'[17:42:07.372 11/09/2023]',0.2918842,-2.329798,-37.09778,1.341672E-11,-11.13869,-16.33764,-47.88393,-48.6017
'[17:42:07.380 11/09/2023]',0.2316238,-0.1966698,11.43176,1.341672E-11,0.1882612,-1.895705,-4.048798,-5.377526
'[17:42:07.388 11/09/2023]',49.80785,32.34438,2081.172,1.341672E-11,-13.78611,340.048,1552.785,1484.594
'[17:42:07.396 11/09/2023]',-48.42067,-22.64157,-661.6234,1.341672E-11,-439.3094,-352.1538,-291.9084,-473.712
'[17:42:07.404 11/09/2023]',-30.82217,-13.6724,-1352.579,1.341672E-11,-255.8742,-367.6042,-889.119,-955.5662
'[17:42:07.412 11/09/2023]',-6.991644,-3.41012,-489.7408,1.341672E-11,-14.99616,-87.26182,-361.1606,-341.0243
'[17:42:07.420 11/09/2023]',-3.462916,-2.260644,-64.4422,1.341672E-11,10.43932,-3.307823,-59.15045,-49.41176
'[17:42:07.428 11/09/2023]',-9.644969,-5.882699,-367.4089,1.341672E-11,-65.45468,-102.9193,-239.2344,-263.469
'[17:42:07.436 11/09/2023]',-9.566188,-3.649377,-452.8481,1.341672E-11,-2.171785,-77.60687,-328.3035,-320.1279
'[17:42:07.444 11/09/2023]',14.33121,3.452758,140.6056,1.341672E-11,126.8085,96.55188,32.80484,81.26958
'[17:42:07.452 11/09/2023]',25.80162,10.58636,839.6953,1.341672E-11,166.1759,228.0213,545.5511,585.5019
'[17:42:07.460 11/09/2023]',13.59814,10.32337,784.1631,1.341672E-11,38.77853,156.3702,567.022,551.9321
'[17:42:07.468 11/09/2023]',-12.5904,-5.83507,12.80856,1.341672E-11,-129.9604,-66.89841,95.47108,25.63489
'[17:42:07.476 11/09/2023]',-29.50843,-15.37874,-723.4163,1.341672E-11,-176.0632,-214.391,-433.0847,-506.0885
'[17:42:07.484 11/09/2023]',-5.971007,-4.737416,-726.5021,1.341672E-11,-58.21462,-152.456,-506.1057,-491.0172
'[17:42:07.492 11/09/2023]',9.361261,2.599951,-39.41523,1.341672E-11,91.88309,43.62286,-70.35529,-22.03983
'[17:42:07.500 11/09/2023]',17.60107,8.645195,476.4547,1.341672E-11,135.2688,148.4037,290.6908,336.5977
'[17:42:07.508 11/09/2023]',13.49538,6.617469,512.2563,1.341672E-11,52.43063,115.4518,355.5845,359.7714
'[17:42:07.516 11/09/2023]',-3.217933,-3.643634,98.82783,1.341672E-11,-42.45667,-7.07713,112.0655,71.50561
'[17:42:07.524 11/09/2023]',-6.63664,-1.360252,-242.3268,1.341672E-11,-65.79784,-82.96351,-167.0834,-183.0989
'[17:42:07.532 11/09/2023]',-9.310871,-5.242945,-229.1667,1.341672E-11,-32.56835,-54.591,-142.0405,-131.8244
'[17:42:07.540 11/09/2023]',-0.4307836,-1.241787,-113.0164,1.341672E-11,7.063164,-20.60964,-115.2679,-86.8776
'[17:42:07.548 11/09/2023]',3.020383,5.079787,56.74513,1.341672E-11,16.86783,12.5849,-2.123458,16.20787
'[17:42:07.556 11/09/2023]',6.210239,1.250472,74.42149,1.341672E-11,16.5319,16.75853,46.90461,39.14833
'[17:42:07.564 11/09/2023]',-0.8056555,0.9860106,43.72006,1.341672E-11,2.84483,7.481657,24.9948,21.65512
'[17:42:07.572 11/09/2023]',2.953552,2.631528,12.61551,1.341672E-11,5.752555,2.780111,25.78459,21.27245
'[17:42:07.580 11/09/2023]',0.4017223,-1.048962,22.12848,1.341672E-11,4.872804,10.59047,20.32914,35.30631
'[17:42:07.588 11/09/2023]',-1.887389,-0.9677056,-5.422184,1.341672E-11,-1.415913,-3.794353,1.753232,-19.71955
'[17:42:07.596 11/09/2023]',0.9634836,-1.957729,29.85448,1.341672E-11,-0.04391757,6.721707,52.52033,36.00566
'[17:42:07.604 11/09/2023]',-2.880728,1.033744,-38.5704,1.341672E-11,-5.493823,-13.3876,-26.83215,-13.86977
'[17:42:07.612 11/09/2023]',-1.999215,0.3950143,-17.92814,1.341672E-11,0.4340907,-2.474067,-1.561625,-12.17208
'[17:42:07.620 11/09/2023]',-1.464937,-0.4957272,21.73968,1.341672E-11,12.15566,13.01194,20.10288,22.9831
'[17:42:07.628 11/09/2023]',2.144326,0.7286147,62.78117,1.341672E-11,9.393845,19.24176,79.97921,77.24261
'[17:42:07.636 11/09/2023]',5.581174,0.9943914,37.25177,1.341672E-11,2.449459,6.063359,34.57262,29.2152
'[17:42:07.644 11/09/2023]',0.2268235,1.310463,30.43724,1.341672E-11,3.525735,15.86748,65.49035,69.92301
'[17:42:07.652 11/09/2023]',-0.09145275,-0.8072307,-24.70038,1.341672E-11,-6.719267,-6.111187,-15.01526,-21.77692
'[17:42:07.660 11/09/2023]',-1.268788,-1.838087,-22.50419,1.341672E-11,-8.718136,-6.902006,8.777122,20.86036
'[17:42:07.668 11/09/2023]',-3.42807,0.2358347,-9.629971,1.341672E-11,1.813796,-6.57178,-22.45726,-21.28551
'[17:42:07.676 11/09/2023]',-1.904322,-1.651085,7.740409,1.341672E-11,0.9784687,-2.578392,17.93384,19.428
'[17:42:07.684 11/09/2023]',2.116155,3.180269,22.16867,1.341672E-11,-0.2343795,1.522477,32.979,30.10372
'[17:42:07.692 11/09/2023]',1.897765,2.416698,18.08733,1.341672E-11,2.104647,1.307692,15.66098,7.023604
'[17:42:07.700 11/09/2023]',-2.831305,-1.65679,27.44031,1.341672E-11,-4.605113,0.3873599,24.53703,19.47748
'[17:42:07.708 11/09/2023]',0.908735,2.082939,24.28467,1.341672E-11,1.588211,1.985931,30.40646,32.75019
'[17:42:07.716 11/09/2023]',-3.579584,-2.836693,10.8132,1.341672E-11,1.434749,1.978054,7.15935,-0.1506872
'[17:42:07.724 11/09/2023]',-4.545192,-3.124099,0.8911005,1.341672E-11,0.5980323,8.202576,8.628782,-15.88729
'[17:42:07.732 11/09/2023]',3.649203,1.58487,-2.474537,1.341672E-11,-0.3105603,3.675364,-12.28232,-28.04822
'[17:42:07.740 11/09/2023]',-0.5537291,-0.03281175,-2.215024,1.341672E-11,1.606613,-1.470502,-19.45312,-12.11646
'[17:42:07.748 11/09/2023]',0.3615073,-0.8218388,-3.033175,1.341672E-11,-3.705596,-3.001996,13.00789,-4.054358
'[17:42:07.756 11/09/2023]',-0.2779947,0.1031846,16.90477,1.341672E-11,7.66709,7.41784,18.13912,32.09743
'[17:42:07.764 11/09/2023]',-1.612966,-1.143187,-13.05833,1.341672E-11,-2.972923,-8.028798,-37.3505,-49.09916
'[17:42:07.772 11/09/2023]',-0.09357079,-2.200138,-1.380196,1.341672E-11,-3.653893,1.186573,-2.270868,-16.13231
'[17:42:07.780 11/09/2023]',-2.201355,-3.889584,-1.700904,1.341672E-11,-4.893299,-5.863214,2.685661,7.616992
'[17:42:07.788 11/09/2023]',-0.395181,0.1093846,-47.12224,1.341672E-11,-9.221729,-10.2223,-91.28376,-96.88902
'[17:42:07.796 11/09/2023]',-1.646751,-1.641507,-9.884953,1.341672E-11,-0.9489061,-9.241117,-10.1651,-17.91595
'[17:42:07.804 11/09/2023]',0.2336827,-7.181894,-3.02458,1.341672E-11,-1.007338,-5.538062,-19.1958,-13.23026
'[17:42:07.812 11/09/2023]',1.320307,3.426429,-26.80645,1.341672E-11,-6.642048,-8.051165,-23.88925,-31.64511
'[17:42:07.820 11/09/2023]',0.526895,-1.577052,-13.67205,1.341672E-11,-8.331516,-6.212024,-19.38992,-21.46502
'[17:42:07.828 11/09/2023]',2.926651,2.12987,57.7115,1.341672E-11,9.270661,17.92291,85.17197,84.47073
'[17:42:07.836 11/09/2023]',-1.343888,-2.404281,-38.21451,1.341672E-11,-8.163361,-6.597967,-77.45883,-71.01688
'[17:42:07.844 11/09/2023]',-1.248179,-2.001783,0.9995304,1.341672E-11,-5.924385,-3.094191,42.26692,31.3241
'[17:42:07.852 11/09/2023]',3.272777,1.408668,24.21194,1.341672E-11,5.324072,15.11136,29.9901,29.54593
'[17:42:07.860 11/09/2023]',0.6934792,-0.5835205,6.885848,1.341672E-11,-3.069724,-4.086333,5.448561,4.671291
'[17:42:07.868 11/09/2023]',1.703419,0.5569618,14.37011,1.341672E-11,-5.485217,-2.811231,11.85641,3.722847
'[17:42:07.876 11/09/2023]',-2.848631,0.337099,-58.50784,1.341672E-11,-13.40801,-19.66747,-72.94193,-68.8752
'[17:42:07.884 11/09/2023]',0.9389246,-0.8229237,-18.48022,1.341672E-11,-6.672109,-7.374583,-1.092414,-14.05965
'[17:42:07.892 11/09/2023]',-1.116461,-0.7657455,-28.7895,1.341672E-11,-2.780768,-6.386526,-51.98566,-50.56749
'[17:42:07.900 11/09/2023]',-4.61094,-1.476077,-5.765482,1.341672E-11,-0.164646,-2.989723,-7.917505,-2.171387
'[17:42:07.908 11/09/2023]',-0.9878504,1.042125,4.62848,1.341672E-11,-2.967961,-0.3591416,30.46822,18.90029
'[17:42:07.916 11/09/2023]',1.783258,2.444587,14.15697,1.341672E-11,3.647992,1.289209,17.88605,27.68296
'[17:42:07.924 11/09/2023]',-1.921224,-0.7826575,-3.324423,1.341672E-11,5.478388,6.267321,-21.49903,-30.55335
'[17:42:07.932 11/09/2023]',1.21881,1.260833,-20.22007,1.341672E-11,-6.060825,-9.057087,-13.69779,-15.39196
'[17:42:07.940 11/09/2023]',0.5506192,-0.9782894,-3.045846,1.341672E-11,-8.288913,-1.042307,3.530877,9.523905
'[17:42:07.948 11/09/2023]',0.2734618,-0.9947931,-12.62475,1.341672E-11,1.634524,5.722445,1.740148,2.560153
'[17:42:07.956 11/09/2023]',3.785826,0.6782523,67.88894,1.341672E-11,6.615641,24.25214,107.9264,121.676
'[17:42:07.964 11/09/2023]',-2.554416,-5.710358,-11.15994,1.341672E-11,-3.325492,-1.308543,-2.750008,2.474978
'[17:42:07.972 11/09/2023]',3.320157,2.39452,14.10878,1.341672E-11,0.063092,17.65619,-3.650499,1.385499
'[17:42:07.980 11/09/2023]',1.742486,0.6469573,-3.680461,1.341672E-11,-3.289545,-2.911889,0.8699251,3.774075
'[17:42:07.988 11/09/2023]',2.044385,1.528886,21.26269,1.341672E-11,10.90378,-3.589914,40.53325,49.26497
'[17:42:07.996 11/09/2023]',-1.395046,-3.166884,11.64177,1.341672E-11,-3.845217,4.176649,32.14988,18.93404
'[17:42:08.004 11/09/2023]',3.340801,0.6717402,35.4645,1.341672E-11,9.456843,11.39009,41.12401,37.18906
'[17:42:08.012 11/09/2023]',-1.761646,1.106761,-28.52014,1.341672E-11,-2.157299,-5.807311,-22.70857,-27.03557
'[17:42:08.020 11/09/2023]',-1.878341,0.1921383,13.37525,1.341672E-11,8.112811,11.85681,21.70428,16.27018
'[17:42:08.028 11/09/2023]',1.836066,-1.577914,-17.1219,1.341672E-11,-7.085124,-1.722934,-20.73461,-17.82399
'[17:42:08.036 11/09/2023]',-0.603566,-0.7203201,-6.650158,1.341672E-11,-3.365756,3.403926,-21.70884,-19.49017
'[17:42:08.044 11/09/2023]',0.8503929,1.931092,-42.85409,1.341672E-11,-7.430926,-15.7711,-51.11514,-57.022
'[17:42:08.052 11/09/2023]',5.229877,3.512308,24.13955,1.341672E-11,5.517985,-2.078131,2.240105,11.2067
'[17:42:08.060 11/09/2023]',79.49492,43.64541,2570.742,1.341672E-11,247.5871,487.4296,1799.239,1856.672
'[17:42:08.068 11/09/2023]',-20.04959,-9.392411,405.4124,1.341672E-11,-250.9787,-48.65349,422.9751,266.8726
'[17:42:08.076 11/09/2023]',-31.73011,-13.08807,-881.0208,1.341672E-11,-240.6793,-274.8509,-544.6688,-622.0983
'[17:42:08.084 11/09/2023]',-13.66873,-7.203887,-548.4938,1.341672E-11,-63.63741,-127.0141,-360.1971,-390.3169
'[17:42:08.092 11/09/2023]',-2.096861,-1.020637,-79.33145,1.341672E-11,2.058655,-12.94489,-63.60571,-67.17505
'[17:42:08.100 11/09/2023]',-8.933842,-4.185918,-288.106,1.341672E-11,-69.24392,-85.67249,-189.1732,-217.2205
'[17:42:08.108 11/09/2023]',-15.86653,-6.687685,-552.2816,1.341672E-11,-56.64762,-117.4142,-379.9035,-366.2265
'[17:42:08.116 11/09/2023]',-1.806506,0.6887293,-250.1931,1.341672E-11,61.41482,-13.53675,-216.9664,-168.6591
'[17:42:08.124 11/09/2023]',18.50823,6.718391,509.3115,1.341672E-11,163.8614,165.5086,301.0913,362.1071
'[17:42:08.132 11/09/2023]',20.06523,8.505401,806.1828,1.341672E-11,111.8603,189.7893,540.8559,545.3563
'[17:42:08.140 11/09/2023]',3.514432,1.11194,410.9278,1.341672E-11,-39.41856,49.86044,328.7484,312.7348
'[17:42:08.148 11/09/2023]',-17.6378,-9.800122,-401.0377,1.341672E-11,-153.8422,-150.6599,-272.713,-322.4881
'[17:42:08.156 11/09/2023]',-20.82836,-7.980921,-692.239,1.341672E-11,-101.9041,-168.4344,-468.4526,-495.1459
'[17:42:08.164 11/09/2023]',-4.473565,-3.835644,-342.4596,1.341672E-11,23.31116,-46.13832,-238.4124,-203.3833
'[17:42:08.172 11/09/2023]',9.061125,5.371869,172.6516,1.341672E-11,92.17945,76.69841,83.55534,127.2937
'[17:42:08.180 11/09/2023]',12.56999,5.157533,478.7625,1.341672E-11,79.85567,125.9644,364.549,381.949
'[17:42:08.188 11/09/2023]',6.255046,1.416732,246.9584,1.341672E-11,2.588459,43.35628,188.2242,182.1792
'[17:42:08.196 11/09/2023]',-4.094572,0.7947928,-64.6527,1.341672E-11,-50.81077,-38.79248,-53.55162,-79.38586
'[17:42:08.204 11/09/2023]',-7.878329,-3.467161,-202.2824,1.341672E-11,-43.5648,-52.981,-136.2857,-149.7239
'[17:42:08.212 11/09/2023]',-6.98998,-5.841075,-132.0555,1.341672E-11,-9.485994,-25.63978,-86.19659,-77.51901
'[17:42:08.220 11/09/2023]',7.034206,3.456376,63.46562,1.341672E-11,26.6662,32.94686,102.9618,94.69199
'[17:42:08.228 11/09/2023]',0.3283442,0.8716109,63.29957,1.341672E-11,16.05001,16.10636,-5.406422,-7.259754
'[17:42:08.236 11/09/2023]',-1.078252,-0.2964092,20.89843,1.341672E-11,-0.3742567,2.623989,21.36578,22.08634
'[17:42:08.244 11/09/2023]',-0.6222416,-1.960788,-5.650827,1.341672E-11,-1.679569,-0.7577403,-11.96916,-3.099405
'[17:42:08.252 11/09/2023]',-2.559011,2.491056,16.0869,1.341672E-11,0.1246135,3.393697,34.71875,29.74179
'[17:42:08.260 11/09/2023]',1.882792,3.017834,12.12423,1.341672E-11,-1.172488,1.061514,-0.9611457,4.749461
'[17:42:08.268 11/09/2023]',-5.038273,-4.044451,-15.17729,1.341672E-11,-5.694499,-10.50463,-32.94022,-26.71205
'[17:42:08.276 11/09/2023]',-3.381193,-2.623806,-78.59988,1.341672E-11,-13.40977,-17.35016,-83.2167,-100.3729
'[17:42:08.284 11/09/2023]',-4.115289,-1.137166,-17.38998,1.341672E-11,-4.151018,-1.490831,11.22871,6.957687
'[17:42:08.292 11/09/2023]',1.564138,1.819228,38.88248,1.341672E-11,10.33134,16.97564,46.98366,42.77963
'[17:42:08.300 11/09/2023]',4.196393,3.108422,27.45498,1.341672E-11,10.5702,13.35704,-8.173604,1.605779
'[17:42:08.308 11/09/2023]',-2.231693,-0.9520216,8.749539,1.341672E-11,-5.331455,-2.819732,5.022851,10.449
'[17:42:08.316 11/09/2023]',-0.2000008,0.573717,24.69451,1.341672E-11,1.495713,1.401645,8.078656,1.585998
'[17:42:08.324 11/09/2023]',1.030364,2.103389,-10.16831,1.341672E-11,-4.74271,-8.631861,-14.53585,-17.09125
'[17:42:08.332 11/09/2023]',-3.72923,-2.749542,-32.94067,1.341672E-11,-9.171246,-8.487,-9.568183,-20.24075
'[17:42:08.340 11/09/2023]',-2.644889,-2.276578,-29.5948,1.341672E-11,-1.323244,-6.070708,-61.19876,-63.21589
'[17:42:08.348 11/09/2023]',0.6868677,0.3855926,50.00124,1.341672E-11,10.0245,15.55704,65.20986,64.54675
'[17:42:08.356 11/09/2023]',0.3573282,1.270574,21.42037,1.341672E-11,3.094136,9.497065,-6.370213,2.523105
'[17:42:08.364 11/09/2023]',0.6338507,2.074309,1.535322,1.341672E-11,0.6094623,3.142597,32.8134,27.72131
'[17:42:08.372 11/09/2023]',-0.4213326,-1.009388,14.93468,1.341672E-11,-1.479704,3.016732,33.47748,36.97762
'[17:42:08.380 11/09/2023]',-0.8071264,0.2028613,-22.10799,1.341672E-11,-2.384913,-9.311552,-23.58825,-21.41623
'[17:42:08.388 11/09/2023]',1.049555,-0.2722741,35.42305,1.341672E-11,7.719618,9.029373,74.62206,66.19547
'[17:42:08.396 11/09/2023]',0.1150916,-0.6983348,-9.730822,1.341672E-11,0.2803997,-5.588976,-33.47025,-24.7467
'[17:42:08.404 11/09/2023]',-1.409028,-2.279993,8.736795,1.341672E-11,5.425313,1.506867,4.43654,-4.154022
'[17:42:08.412 11/09/2023]',1.769426,2.55078,-7.627617,1.341672E-11,-1.727969,-4.016811,-6.167323,-0.3003041
'[17:42:08.420 11/09/2023]',2.922173,0.7375872,13.55678,1.341672E-11,-0.1098238,-0.4200386,36.59035,46.39174
'[17:42:08.428 11/09/2023]',0.35794,-2.800456,6.774528,1.341672E-11,0.1153448,2.489964,-0.07192988,-19.45375
'[17:42:08.436 11/09/2023]',-1.492677,-0.7912676,-15.94306,1.341672E-11,1.906658,-1.044215,-2.136428,-9.522597
'[17:42:08.444 11/09/2023]',-0.5269603,-1.032388,-10.67052,1.341672E-11,2.968758,-5.918054,-41.90908,-30.78647
'[17:42:08.452 11/09/2023]',-1.847417,-1.80203,-4.616846,1.341672E-11,1.398256,6.043054,-8.107734,-23.706
'[17:42:08.460 11/09/2023]',-1.076361,-0.7540155,-12.27905,1.341672E-11,-3.046511,-10.55528,-15.84715,-28.44868
'[17:42:08.468 11/09/2023]',1.521754,-0.2079494,7.10624,1.341672E-11,-2.91878,-1.335412,-4.594128,1.205339
'[17:42:08.476 11/09/2023]',4.498661,4.126731,10.49994,1.341672E-11,4.057726,5.960036,3.905332,2.836283
'[17:42:08.484 11/09/2023]',3.447812,-1.184522,19.46291,1.341672E-11,6.009392,7.629851,36.38774,38.01784
'[17:42:08.492 11/09/2023]',-1.283307,-1.112191,-15.30233,1.341672E-11,-8.125579,-6.416377,-37.14444,-30.92061
'[17:42:08.500 11/09/2023]',1.616476,4.417857,-43.61957,1.341672E-11,-3.36645,-9.187602,-36.82646,-43.72036
'[17:42:08.508 11/09/2023]',-0.7554747,0.3280138,-32.43526,1.341672E-11,0.7216531,-7.266568,-35.27109,-34.8568
'[17:42:08.516 11/09/2023]',-4.093827,-0.9551764,11.79377,1.341672E-11,5.605804,5.024824,4.000321,14.06953
'[17:42:08.524 11/09/2023]',-1.46061,0.3749067,-4.169818,1.341672E-11,-0.5972465,-2.567962,-7.636744,-12.31726
'[17:42:08.532 11/09/2023]',-1.301274,1.788337,-5.565595,1.341672E-11,4.111979,-0.15849,-3.736315,6.589878
'[17:42:08.540 11/09/2023]',-1.297677,0.8876817,-20.17904,1.341672E-11,1.147226,-7.262892,-4.884281,7.683025
'[17:42:08.548 11/09/2023]',5.356976,2.104193,33.70271,1.341672E-11,7.561681,9.055861,43.11414,13.54065
'[17:42:08.556 11/09/2023]',0.4834842,-0.7164661,36.48085,1.341672E-11,1.682978,4.124168,57.94111,55.83856
'[17:42:08.564 11/09/2023]',0.6782147,0.7070127,-11.30315,1.341672E-11,-3.48516,-9.468883,-23.22387,-12.83564
'[17:42:08.572 11/09/2023]',1.313562,0.439531,8.746181,1.341672E-11,-3.500068,1.054238,-2.047485,12.25865
'[17:42:08.580 11/09/2023]',0.449585,0.02262825,-13.01942,1.341672E-11,-4.942253,-8.661604,-24.2445,-27.12404
'[17:42:08.588 11/09/2023]',-0.7670515,-2.014368,39.20987,1.341672E-11,8.76073,16.03502,54.49871,52.10627
'[17:42:08.596 11/09/2023]',0.09224244,-0.9171736,-16.67461,1.341672E-11,-1.654744,-2.361831,-10.54393,7.710055
'[17:42:08.604 11/09/2023]',2.496804,-0.04878597,-10.96126,1.341672E-11,-8.679792,-8.791741,-27.77779,-36.59191
'[17:42:08.612 11/09/2023]',-4.372845,-0.3133599,-18.78817,1.341672E-11,-6.084445,-6.039896,-9.104831,-13.21661
'[17:42:08.620 11/09/2023]',-1.428317,0.967158,15.44885,1.341672E-11,6.003327,5.558372,15.92088,13.05247
'[17:42:08.628 11/09/2023]',-3.653028,-4.341459,-58.45934,1.341672E-11,-14.21889,-14.2569,-69.03014,-68.24718
'[17:42:08.636 11/09/2023]',-0.7407267,-1.513745,4.453034,1.341672E-11,-9.26124,-5.103677,-0.07378943,-5.508278
'[17:42:08.644 11/09/2023]',-0.7372246,-0.01708855,32.9446,1.341672E-11,6.101331,6.199197,33.43351,42.31604
'[17:42:08.652 11/09/2023]',0.6726429,1.018815,0.2106489,1.341672E-11,2.607896,4.714609,0.5019336,-9.442722
'[17:42:08.660 11/09/2023]',3.188529,1.62652,24.02927,1.341672E-11,2.547039,7.963344,37.2216,42.88819
'[17:42:08.668 11/09/2023]',-5.396058,-3.091464,-29.34699,1.341672E-11,-5.952579,-3.170832,-12.25653,-6.880928
'[17:42:08.676 11/09/2023]',3.710989,3.350813,34.2883,1.341672E-11,13.12583,12.0174,35.22557,24.83923
'[17:42:08.684 11/09/2023]',-0.09622654,-1.462708,-5.672507,1.341672E-11,-5.071829,-0.4397264,-14.95316,-1.909092
'[17:42:08.692 11/09/2023]',-2.457927,-1.861098,-5.453812,1.341672E-11,-4.691633,2.052809,2.457754,-9.915968
'[17:42:08.700 11/09/2023]',0.7885545,-1.092829,46.82683,1.341672E-11,8.794638,18.68173,58.4291,55.39216
'[17:42:08.708 11/09/2023]',-5.997682,-5.177112,-38.01916,1.341672E-11,-14.77978,-14.79769,-41.3656,-68.17406
'[17:42:08.716 11/09/2023]',-2.186429,0.7493395,-12.4617,1.341672E-11,-1.205561,-4.852841,-33.74571,-29.79552
'[17:42:08.724 11/09/2023]',-0.2366247,0.8892935,6.067225,1.341672E-11,4.390252,-0.4741198,14.64069,25.01672
'[17:42:08.732 11/09/2023]',-0.8138933,-0.7274012,12.10705,1.341672E-11,4.670942,4.219122,32.17649,32.88505
'[17:42:08.740 11/09/2023]',0.8661016,2.861913,-8.138696,1.341672E-11,1.31787,-7.775243,-18.85557,-17.79323
'[17:42:08.748 11/09/2023]',-2.0509,-2.187314,2.481331,1.341672E-11,-0.4332896,-2.866822,-6.13093,-0.9811327
'[17:42:08.756 11/09/2023]',-1.195047,-1.432803,-0.2879505,1.341672E-11,1.181061,5.631926,32.54176,43.05948
'[17:42:08.764 11/09/2023]',40.1378,27.98166,604.4181,1.341672E-11,271.0544,254.5484,331.7978,455.0002
'[17:42:08.772 11/09/2023]',24.99689,10.47364,1046.55,1.341672E-11,164.3898,256.8436,711.5839,736.6862
'[17:42:08.780 11/09/2023]',4.622491,-0.9374454,373.9593,1.341672E-11,-8.07312,64.81659,310.2491,282.2322
