Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[12:38:25.260 29/11/2023],-189768.3,-108474.2,-141398.3,-203721.4,-181114.8,-175361.3,-197286.3,-153536.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.264 29/11/2023],-189750.9,-108464.1,-141386.2,-203707.7,-181084.4,-175353.5,-197273.8,-153527.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.268 29/11/2023],-189754.6,-108471.7,-141396.8,-203718.1,-181089.1,-175350.2,-197283.8,-153528,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.272 29/11/2023],-189843.7,-108531.5,-141461.1,-203783,-181151.8,-175412.4,-197350.9,-153603.4,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.276 29/11/2023],-189826.7,-108527.8,-141436.8,-203768.9,-181130.1,-175387.1,-197327,-153579.6,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.280 29/11/2023],-189801.8,-108522.9,-141436.3,-203770.6,-181123.5,-175380.6,-197322.7,-153576.2,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.284 29/11/2023],-189777.3,-108502.6,-141423.8,-203759.8,-181122.8,-175376.8,-197309.3,-153555.3,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.288 29/11/2023],-189782.6,-108496.1,-141404.2,-203748.7,-181113.4,-175387,-197301,-153543.6,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.292 29/11/2023],-189799.7,-108500.2,-141419.8,-203749.3,-181129.9,-175382.9,-197308.7,-153554.3,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.296 29/11/2023],-189768.3,-108474.2,-141398.3,-203721.4,-181114.8,-175361.3,-197286.3,-153536.1,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.300 29/11/2023],-189750.9,-108464.1,-141386.2,-203707.7,-181084.4,-175353.5,-197273.8,-153527.7,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.304 29/11/2023],-189754.6,-108471.7,-141396.8,-203718.1,-181089.1,-175350.2,-197283.8,-153528,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.308 29/11/2023],-189768.5,-108489.4,-141417.4,-203739.8,-181097.9,-175354.4,-197305.5,-153542.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.312 29/11/2023],-189791.3,-108479.9,-141411.8,-203737.7,-181087.6,-175369.6,-197301.7,-153553.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.316 29/11/2023],-189796.7,-108469.8,-141403.4,-203728.4,-181098.1,-175346.4,-197293.1,-153543.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.320 29/11/2023],-189778.9,-108475.7,-141394.2,-203732.2,-181119.3,-175359,-197289.1,-153535.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.324 29/11/2023],-189778,-108482.5,-141403.8,-203743.9,-181130.6,-175379.1,-197300.8,-153542.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.328 29/11/2023],-189777.6,-108502.3,-141419,-203752,-181135.5,-175382.9,-197314.1,-153559.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.332 29/11/2023],-189764.5,-108503.6,-141410.9,-203750.6,-181127.2,-175386.4,-197310,-153556.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.336 29/11/2023],-189754.3,-108470.8,-141381.8,-203725,-181083.4,-175351.2,-197284.6,-153534,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.340 29/11/2023],-189785.3,-108482.4,-141387.6,-203727.4,-181093.6,-175356.3,-197287.9,-153549.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.344 29/11/2023],-189792.1,-108492.1,-141397.7,-203736.8,-181105.6,-175345.1,-197293.1,-153552.9,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.348 29/11/2023],-189780.7,-108496.9,-141407.2,-203736.5,-181099,-175356.9,-197296.4,-153551.4,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.352 29/11/2023],-189746.5,-108477.4,-141387.4,-203710.2,-181108.8,-175367,-197283.3,-153543.7,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.356 29/11/2023],-189749.4,-108476.8,-141391.9,-203719.7,-181102.7,-175364.7,-197284.1,-153544.7,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.360 29/11/2023],-189783.8,-108485.8,-141404.6,-203739.9,-181087,-175371.3,-197294.5,-153548.2,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.364 29/11/2023],-189801,-108501.6,-141415.5,-203750.7,-181117.8,-175384.6,-197308.5,-153563.3,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.368 29/11/2023],-189788.8,-108499.6,-141409.8,-203732.8,-181122.7,-175370.8,-197302.5,-153558.5,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.372 29/11/2023],-189792.6,-108499.2,-141416.6,-203748.7,-181135.6,-175374.1,-197313.6,-153566.7,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.376 29/11/2023],-189790.7,-108506.1,-141413.9,-203756.3,-181132.7,-175376.2,-197316.5,-153566.2,0.03,-0.02,1.03,-4,-2,-4,87,0
[12:38:25.380 29/11/2023],-189794.1,-108511,-141413.8,-203757.9,-181126.1,-175365.6,-197316.6,-153561.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.384 29/11/2023],-189775.7,-108505.5,-141395.3,-203740.9,-181100.5,-175359.6,-197299.5,-153553.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.388 29/11/2023],-189777.6,-108517.1,-141396.5,-203745,-181099.7,-175354.8,-197305.7,-153563.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.392 29/11/2023],-189787.3,-108511.8,-141411.5,-203744.2,-181129.9,-175355,-197307.1,-153559.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.396 29/11/2023],-189808.1,-108534.4,-141437.5,-203766.3,-181139.1,-175374,-197326.9,-153584.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.400 29/11/2023],-189827.6,-108539.2,-141435.1,-203772.9,-181142.5,-175396.5,-197336,-153590.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.404 29/11/2023],-189826,-108538.8,-141436.1,-203774.5,-181135.8,-175381.8,-197334.9,-153587.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.408 29/11/2023],-189821,-108546.7,-141450.2,-203775.3,-181141.5,-175391,-197344,-153590.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.412 29/11/2023],-189823.8,-108544.5,-141443.9,-203776.5,-181158.9,-175379.7,-197336.3,-153588.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.416 29/11/2023],-189808.3,-108519.9,-141426,-203758.5,-181132.5,-175368,-197315.2,-153570.6,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.420 29/11/2023],-189793.7,-108506.7,-141413.1,-203743,-181106.1,-175362.5,-197308.1,-153557,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.424 29/11/2023],-189782.5,-108508,-141404.9,-203737.3,-181120.7,-175341,-197304.5,-153547.7,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.428 29/11/2023],-189782,-108506,-141409.7,-203737.1,-181121.4,-175366.7,-197307.8,-153551.5,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.432 29/11/2023],-189763.7,-108485.2,-141394.7,-203706.6,-181102.2,-175361.5,-197288.4,-153533.5,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.436 29/11/2023],-189774.5,-108508.5,-141402.9,-203708.5,-181112.9,-175355.1,-197298.8,-153543.6,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.440 29/11/2023],-189796.9,-108524.4,-141403.5,-203731,-181124.7,-175363.3,-197313.9,-153554.6,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.444 29/11/2023],-189811.5,-108533,-141413.7,-203746.7,-181129,-175378.6,-197320.9,-153566.8,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.448 29/11/2023],-189791.4,-108514.6,-141399.4,-203736.9,-181118.3,-175370,-197306.1,-153556.7,0.02,0.00,1.02,-4,-2,-4,87,0
[12:38:25.452 29/11/2023],-189766.6,-108482,-141380.4,-203715,-181098.8,-175344.6,-197285.3,-153534.3,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.456 29/11/2023],-189765.2,-108491.1,-141396.5,-203731.3,-181106.8,-175356.9,-197295.8,-153546.7,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.460 29/11/2023],-189776.6,-108516.9,-141418,-203756.2,-181125.6,-175382.3,-197313.3,-153567,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.464 29/11/2023],-189792,-108525.1,-141421.2,-203749.4,-181132.8,-175383.5,-197317.6,-153566.8,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.468 29/11/2023],-189793.1,-108505.8,-141402.9,-203726.6,-181116,-175356.4,-197300.6,-153555.7,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.472 29/11/2023],-189795.3,-108505.8,-141394.9,-203722.1,-181110.9,-175354,-197299.9,-153550.5,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.476 29/11/2023],-189778.1,-108507.8,-141404.2,-203731.5,-181097.7,-175356,-197303.2,-153552.5,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.480 29/11/2023],-189775.6,-108516.1,-141407.3,-203739.1,-181098.8,-175367.6,-197303.4,-153553.4,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.484 29/11/2023],-189778.5,-108515.5,-141397.9,-203731.2,-181102.7,-175358.1,-197295.2,-153548.5,0.05,0.00,1.02,-4,-2,-4,87,0
[12:38:25.488 29/11/2023],-189784.6,-108517.8,-141397.9,-203726.4,-181095.7,-175369.2,-197293.7,-153547.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.492 29/11/2023],-189789.8,-108518.7,-141395.4,-203727.2,-181095.7,-175379.9,-197296.2,-153553.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.496 29/11/2023],-189792.6,-108518,-141409.3,-203739.9,-181085,-175365.5,-197307,-153566.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.500 29/11/2023],-189763.8,-108499.8,-141391.8,-203725.3,-181067.4,-175344,-197281.6,-153542.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.504 29/11/2023],-189768.2,-108500.5,-141381.6,-203725.6,-181089,-175339.8,-197281,-153539.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.508 29/11/2023],-189784.7,-108514.2,-141387.3,-203728.8,-181102.8,-175356.5,-197297,-153548.5,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.512 29/11/2023],-189774.1,-108510.1,-141385.3,-203717.5,-181081.6,-175356.6,-197286.5,-153540.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.516 29/11/2023],-189753.1,-108489.6,-141373,-203698.7,-181061.2,-175331.3,-197270,-153525.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.520 29/11/2023],-189728.5,-108465.2,-141355.8,-203677.2,-181053.7,-175313.4,-197250.2,-153506.5,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.524 29/11/2023],-189748.3,-108480.9,-141359.5,-203692.8,-181046.1,-175312.5,-197256.7,-153517.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.528 29/11/2023],-189742.4,-108473.9,-141358.1,-203684,-181057.6,-175328.5,-197248.9,-153509.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.532 29/11/2023],-189740,-108468.5,-141365.4,-203685,-181070.6,-175327.7,-197252.6,-153512.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.536 29/11/2023],-189738.9,-108486.3,-141366,-203691.4,-181076.9,-175331.8,-197260.8,-153524.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.540 29/11/2023],-189736.4,-108495,-141362.2,-203694.8,-181085.3,-175327.9,-197260.8,-153524.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.544 29/11/2023],-189757.2,-108501.9,-141375.4,-203713.2,-181083.8,-175330.7,-197269.2,-153531.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.548 29/11/2023],-189791.1,-108515.9,-141391.3,-203722.5,-181093.7,-175343.9,-197290.7,-153549,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.552 29/11/2023],-189771.8,-108505,-141371.8,-203703.5,-181064.5,-175332,-197277,-153538,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.556 29/11/2023],-189763.1,-108509.2,-141381.6,-203706.7,-181079.7,-175345.7,-197279.3,-153544.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.560 29/11/2023],-189777.8,-108532.3,-141394.2,-203718.8,-181103.4,-175364.9,-197289.5,-153559.3,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.564 29/11/2023],-189754.5,-108518.2,-141378.1,-203705.7,-181093,-175343.1,-197274.1,-153543.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.568 29/11/2023],-189725,-108479.6,-141353.9,-203681.3,-181068.5,-175312.5,-197246.5,-153518.8,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.572 29/11/2023],-189755.3,-108492.5,-141369.8,-203697.5,-181081.4,-175330.3,-197267.1,-153540.8,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.576 29/11/2023],-189767.9,-108508.3,-141372.2,-203710.4,-181079.1,-175342.5,-197272.8,-153543.8,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.580 29/11/2023],-189753.7,-108508,-141369.1,-203714.5,-181077.3,-175334.8,-197268.5,-153541.1,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.584 29/11/2023],-189729.5,-108491.9,-141354.5,-203693.1,-181055.7,-175341.8,-197248,-153530.6,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.588 29/11/2023],-189741,-108497.8,-141356.5,-203691.3,-181045.9,-175314.4,-197255.1,-153539.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.592 29/11/2023],-189759.7,-108516.1,-141373.5,-203702.9,-181072.1,-175321,-197276,-153544.5,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.596 29/11/2023],-189770.9,-108523.1,-141384.7,-203717.3,-181085.1,-175340.4,-197282,-153547.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.600 29/11/2023],-189773,-108517.6,-141381.3,-203714.8,-181079.3,-175339.4,-197281.1,-153548.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.604 29/11/2023],-189771.2,-108514.5,-141385,-203720.5,-181081,-175333.4,-197284,-153545.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.608 29/11/2023],-189774.6,-108528.8,-141389,-203724.3,-181087.2,-175356,-197287,-153549.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.612 29/11/2023],-189751.5,-108517.7,-141369.4,-203704.1,-181073,-175323.5,-197269.9,-153533.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.616 29/11/2023],-189745,-108509.7,-141361,-203698.6,-181057.9,-175303.4,-197266.4,-153527.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.620 29/11/2023],-189750.9,-108513.2,-141369.4,-203709.8,-181065.6,-175333,-197270.3,-153538.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.624 29/11/2023],-189776.9,-108537.7,-141391.6,-203723.9,-181083.7,-175357.3,-197294.4,-153555.5,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.628 29/11/2023],-189806.5,-108572.8,-141415.5,-203741.2,-181088.5,-175346.3,-197316.5,-153576.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.632 29/11/2023],-189789.4,-108548.6,-141395.9,-203735.6,-181062.7,-175345,-197301.7,-153563.8,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.636 29/11/2023],-189773,-108517.6,-141381.3,-203714.8,-181079.3,-175339.4,-197281.1,-153548.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.640 29/11/2023],-189771.2,-108514.5,-141385,-203720.5,-181081,-175333.4,-197284,-153545.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.644 29/11/2023],-189774.6,-108528.8,-141389,-203724.3,-181087.2,-175356,-197287,-153549.6,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.648 29/11/2023],-189751.5,-108517.7,-141369.4,-203704.1,-181073,-175323.5,-197269.9,-153533.2,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.652 29/11/2023],-189745,-108509.7,-141361,-203698.6,-181057.9,-175303.4,-197266.4,-153527.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.656 29/11/2023],-189750.9,-108513.2,-141369.4,-203709.8,-181065.6,-175333,-197270.3,-153538.3,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.660 29/11/2023],-189756.7,-108522.1,-141359,-203699.7,-181049.1,-175297.9,-197265.9,-153534.4,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.664 29/11/2023],-189753.1,-108517.7,-141355.4,-203690.9,-181032.9,-175310.3,-197260.3,-153525.9,0.05,0.00,1.00,-4,-2,-4,87,0
[12:38:25.668 29/11/2023],-189796.2,-108554.8,-141400.9,-203722.3,-181062.9,-175338.1,-197303,-153556.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.672 29/11/2023],-189777.2,-108525.7,-141395.7,-203718.6,-181049.3,-175321.2,-197294.9,-153548.5,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.676 29/11/2023],-189764.9,-108511.7,-141383.1,-203715.7,-181086.9,-175336.3,-197288.8,-153547.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.680 29/11/2023],-189771,-108532.8,-141377.6,-203718.7,-181089,-175347.5,-197290.8,-153549.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.684 29/11/2023],-189742.3,-108519.6,-141358.4,-203690.2,-181055.7,-175317.2,-197265.7,-153524.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.688 29/11/2023],-189732.8,-108510.7,-141351.7,-203681.1,-181055.8,-175311.8,-197251,-153520.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.692 29/11/2023],-189750.9,-108520.5,-141354.7,-203688.5,-181050.1,-175299.5,-197259.2,-153527.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.696 29/11/2023],-189756.7,-108522.1,-141359,-203699.7,-181049.1,-175297.9,-197265.9,-153534.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.700 29/11/2023],-189753.1,-108517.7,-141355.4,-203690.9,-181032.9,-175310.3,-197260.3,-153525.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.704 29/11/2023],-189755.8,-108517,-141362.1,-203694.2,-181054.7,-175326.5,-197273.1,-153529.8,0.05,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.708 29/11/2023],-189751,-108513.6,-141363.3,-203693.8,-181056.3,-175313.2,-197269.8,-153527,0.05,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.712 29/11/2023],-189745.5,-108509.4,-141362.5,-203699.4,-181029.9,-175298.6,-197263.8,-153527.3,0.05,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.716 29/11/2023],-189729.5,-108507.3,-141354,-203691.7,-181036.1,-175319.6,-197255,-153521.4,0.05,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.720 29/11/2023],-189723.3,-108495.8,-141346.5,-203680.2,-181039.8,-175292.3,-197243.4,-153498.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.724 29/11/2023],-189751.1,-108513.5,-141363.2,-203699.2,-181043.9,-175293.2,-197264.8,-153514.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.728 29/11/2023],-189745.3,-108510.5,-141354.2,-203671.8,-181025.8,-175288,-197249.3,-153496.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.732 29/11/2023],-189718.5,-108496.1,-141324.4,-203649.8,-181010.3,-175257.4,-197221.8,-153472.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.736 29/11/2023],-189748.8,-108522.1,-141343.8,-203686.3,-181023.5,-175305.9,-197247.4,-153503.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.740 29/11/2023],-189735.3,-108491.1,-141333.8,-203673.9,-181022.6,-175283.6,-197247.8,-153504.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.744 29/11/2023],-189745.6,-108508.4,-141358.7,-203683.8,-181046.8,-175311.2,-197266.7,-153519,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.748 29/11/2023],-189740,-108513.6,-141358.8,-203688.8,-181041,-175307.7,-197259.4,-153515.1,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.752 29/11/2023],-189717.5,-108493,-141337,-203672.2,-181033,-175286.2,-197236.3,-153495.5,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.756 29/11/2023],-189723.3,-108495.8,-141346.5,-203680.2,-181039.8,-175292.3,-197243.4,-153498.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.760 29/11/2023],-189751.1,-108513.5,-141363.2,-203699.2,-181043.9,-175293.2,-197264.8,-153514.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.764 29/11/2023],-189745.3,-108510.5,-141354.2,-203671.8,-181025.8,-175288,-197249.3,-153496.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.768 29/11/2023],-189718.5,-108496.1,-141324.4,-203649.8,-181010.3,-175257.4,-197221.8,-153472.7,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.772 29/11/2023],-189748.8,-108522.1,-141343.8,-203686.3,-181023.5,-175305.9,-197247.4,-153503.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.776 29/11/2023],-189774.6,-108539.5,-141360.9,-203708,-181043.9,-175329.3,-197272.4,-153527.1,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.780 29/11/2023],-189753.4,-108517.1,-141342.4,-203686.4,-181028.5,-175280,-197252.8,-153508,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.784 29/11/2023],-189732.5,-108501.9,-141334.4,-203671.2,-181007.6,-175283.5,-197240.2,-153496.9,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.788 29/11/2023],-189737.1,-108514.3,-141349.2,-203682,-181021,-175304.1,-197251.2,-153507.6,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.792 29/11/2023],-189741.5,-108515.1,-141348.6,-203682.1,-181037.5,-175294.3,-197247.2,-153502.8,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.796 29/11/2023],-189721.6,-108511.2,-141338.2,-203672.9,-181049.4,-175283.9,-197239.8,-153499.1,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.800 29/11/2023],-189699.8,-108486.4,-141307.8,-203649,-181023.4,-175277.6,-197220.7,-153477.4,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.804 29/11/2023],-189731.9,-108499.5,-141330.6,-203678.6,-181034,-175297.2,-197246.9,-153500.9,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.808 29/11/2023],-189742.6,-108513.7,-141357,-203698.4,-181050.4,-175295.9,-197263.7,-153512.7,0.02,-0.02,1.02,-4,-2,-4,87,0
[12:38:25.812 29/11/2023],-189735.9,-108508.6,-141352.2,-203688.4,-181035.6,-175288.7,-197252.4,-153504.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.816 29/11/2023],-189728.8,-108500.5,-141338.6,-203673.6,-181018.3,-175275,-197234.4,-153494.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.820 29/11/2023],-189726,-108505.2,-141341.1,-203669,-181012.7,-175279.9,-197233.4,-153495.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.824 29/11/2023],-189744.8,-108513.3,-141351.2,-203682.4,-181033.9,-175309.1,-197250.9,-153508.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.828 29/11/2023],-189769.2,-108530.8,-141365.3,-203691.1,-181063.1,-175312.1,-197265.9,-153524,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.832 29/11/2023],-189744.9,-108525.5,-141353.2,-203681.2,-181047.9,-175299.1,-197255.1,-153510.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.836 29/11/2023],-189710.7,-108500.5,-141331.8,-203659.1,-181017.8,-175274.5,-197229.8,-153490.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.840 29/11/2023],-189728,-108506.5,-141333.1,-203671.3,-181028.6,-175284.2,-197236.3,-153500.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.844 29/11/2023],-189754.1,-108522.4,-141343.1,-203688.2,-181045.1,-175286.8,-197250.9,-153510.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.848 29/11/2023],-189761.1,-108529,-141347,-203677.9,-181030.2,-175278.2,-197250.7,-153510.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.852 29/11/2023],-189773.5,-108539,-141351.4,-203685.9,-181028.5,-175279.9,-197258.8,-153520,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.856 29/11/2023],-189774.7,-108550.6,-141357.6,-203695.8,-181028.6,-175279.6,-197257.5,-153526.8,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.860 29/11/2023],-189774.5,-108547.5,-141351.3,-203690.4,-181017.5,-175277.2,-197250.8,-153515.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.864 29/11/2023],-189788.7,-108547.5,-141354.8,-203682.2,-181017.4,-175273.5,-197260,-153509.9,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.868 29/11/2023],-189794.7,-108559.2,-141353.8,-203685.7,-181012.7,-175275.7,-197258.8,-153511.2,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.872 29/11/2023],-189798.9,-108560.9,-141351.5,-203686.7,-181022.3,-175273.8,-197255.1,-153507.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.876 29/11/2023],-189799,-108555.2,-141350,-203678.8,-181007.6,-175285.9,-197249.2,-153498.4,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.880 29/11/2023],-189806,-108551.7,-141354.5,-203680.6,-180995.4,-175269.2,-197244.1,-153495.3,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.884 29/11/2023],-189761.1,-108529,-141347,-203677.9,-181030.2,-175278.2,-197250.7,-153510.6,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.888 29/11/2023],-189773.5,-108539,-141351.4,-203685.9,-181028.5,-175279.9,-197258.8,-153520,0.03,0.00,1.02,-4,-2,-4,87,0
[12:38:25.892 29/11/2023],-189774.7,-108550.6,-141357.6,-203695.8,-181028.6,-175279.6,-197257.5,-153526.8,0.03,0.00,1.02,-4,-2,-4,87,0
