'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:15:11.772 26/09/2023]',-3.818166,-47.37122,1.903219,5.199461,0.4066135,-2.217776,8.303714,-34.40453
'[17:15:11.780 26/09/2023]',3.773324,-60.33331,3.847109,2.889306,4.343793,7.451781,5.85704,-58.56968
'[17:15:11.788 26/09/2023]',-6.165315,-28.92684,-5.217807,0.8032166,-2.935765,4.216837,2.577826,-26.33564
'[17:15:11.796 26/09/2023]',2.845715,37.78041,-2.805378,-0.3541077,-2.622219,-0.8058698,-10.00777,44.8434
'[17:15:11.804 26/09/2023]',-0.8442695,-66.99055,-3.67597,5.264494,0.7176867,1.606162,-1.231214,-53.44567
'[17:15:11.812 26/09/2023]',-5.300876,16.67047,-4.316376,-5.7763,-3.333103,-5.381512,-2.748207,40.98787
'[17:15:11.820 26/09/2023]',-5.556171,-58.41579,0.1181973,-2.752429,-2.998298,-6.962806,5.335269,-12.892
'[17:15:11.828 26/09/2023]',4.019093,-51.55909,2.977228,0.5178625,0.2427588,-3.398431,-13.23084,-34.25092
'[17:15:11.836 26/09/2023]',-6.320126,-22.01536,-5.659367,-8.163065,-5.474989,-6.504584,-12.86536,-20.94116
'[17:15:11.844 26/09/2023]',6.287928,40.64453,3.380478,6.266594,4.273064,2.355738,0.532821,25.3698
'[17:15:11.852 26/09/2023]',-16.14948,91.81929,-2.43654,-4.059452,-10.69585,-6.378499,-17.19667,58.67591
'[17:15:11.860 26/09/2023]',3.475394,-36.15042,3.921834,5.815883,2.545498,4.176547,0.03621317,-47.34343
'[17:15:11.868 26/09/2023]',11.79619,35.74575,2.450371,10.47951,10.98081,7.076663,-0.5728837,28.44272
'[17:15:11.876 26/09/2023]',-2.761234,-3.438924,-6.987814,-7.674884,-4.264132,-6.235463,-21.35943,19.65292
'[17:15:11.884 26/09/2023]',4.254727,-38.04639,0.9934,-3.696109,5.69985,-1.438081,-7.27318,-38.53607
'[17:15:11.892 26/09/2023]',-10.92932,63.00911,2.587728,-6.898498,4.458084,1.937021,-13.62853,36.70253
'[17:15:11.900 26/09/2023]',9.962053,-47.09396,9.684778,9.576379,8.333715,10.56349,6.25878,-37.73589
'[17:15:11.908 26/09/2023]',-0.9567331,39.4873,2.083359,0.5186986,2.463079,-4.067926,4.743437,36.36808
'[17:15:11.916 26/09/2023]',3.845451,-62.59419,6.986959,4.986249,5.668036,8.433517,-0.9792657,-73.1516
'[17:15:11.924 26/09/2023]',-9.366363,44.04153,-7.224004,-7.16301,-6.019495,-10.52868,-5.047244,7.010493
'[17:15:11.932 26/09/2023]',-3.842475,22.29891,-4.396567,-10.81368,-5.310622,-7.960326,-5.282653,-28.22671
'[17:15:11.940 26/09/2023]',-0.08697866,90.42059,0.4473909,3.091255,3.015261,-1.060986,10.20177,24.33885
'[17:15:11.948 26/09/2023]',18.0007,371.9265,22.39982,20.95301,19.22208,25.38359,8.200481,15.55424
'[17:15:11.956 26/09/2023]',23.63263,-162.6901,27.87726,29.72607,24.19879,24.41175,15.76385,-145.8841
'[17:15:11.964 26/09/2023]',3.185896,134.4189,-3.144343,-6.172877,-5.838486,-1.575441,-5.15853,36.71265
'[17:15:11.972 26/09/2023]',-0.6199849,-29.84043,-10.61875,-7.843478,-3.458344,-4.210933,-8.6774,25.99479
'[17:15:11.980 26/09/2023]',-0.1343271,-84.66273,1.872959,-2.27721,-0.9104488,-9.465031,-12.92719,-27.247
'[17:15:11.988 26/09/2023]',2.70256,-30.98635,-7.268369,3.111082,-2.677893,0.4897287,-2.696706,-18.25833
'[17:15:11.996 26/09/2023]',-3.59791,2.867018,0.1917559,-0.997758,2.544962,3.11862,1.270756,4.883874
'[17:15:12.004 26/09/2023]',-1.207321,65.59671,2.038001,-2.925184,-4.272917,-4.680445,-13.95922,112.9195
'[17:15:12.012 26/09/2023]',-11.10461,65.4246,-10.77059,-4.590793,-9.553887,-2.85988,10.83156,74.40926
'[17:15:12.020 26/09/2023]',8.924579,-24.31921,6.862867,5.248749,1.841917,1.617464,-3.412896,-32.2249
'[17:15:12.028 26/09/2023]',16.96377,-73.51689,12.08303,11.79892,13.33327,13.95193,-9.021613,-110.5032
'[17:15:12.036 26/09/2023]',4.962241,-3.618644,13.05455,0.5074794,7.107783,5.760466,6.270901,-2.740311
'[17:15:12.044 26/09/2023]',-5.068339,24.94738,-0.2656889,-1.163959,-8.733072,-6.239568,1.937962,33.71289
'[17:15:12.052 26/09/2023]',-5.588065,-19.07993,-9.51969,-11.73522,-10.54725,-7.865517,4.064778,13.30587
'[17:15:12.060 26/09/2023]',1.802099,27.78252,3.722283,-5.996143,-2.709438,-3.702678,24.16057,26.63773
'[17:15:12.068 26/09/2023]',-2.090735,18.22478,-1.860729,-3.666787,-3.423515,-2.749396,16.18739,33.69228
'[17:15:12.076 26/09/2023]',1.492643,-39.7007,-0.2672891,1.822982,2.828052,5.186253,-1.207019,-24.77374
'[17:15:12.084 26/09/2023]',13.88048,-80.01742,12.83948,12.81782,7.826273,13.87883,13.61247,-102.5939
'[17:15:12.092 26/09/2023]',-0.2957223,25.19046,-0.2276153,-0.7132455,-4.205447,-4.465132,9.581332,23.33047
'[17:15:12.100 26/09/2023]',-12.19816,-6.592629,2.480895,-12.08751,-5.801283,-15.99039,-0.2571714,5.814548
'[17:15:12.108 26/09/2023]',-4.886215,32.70815,-6.007247,-2.348138,-5.051328,-7.526171,6.59213,23.9658
'[17:15:12.116 26/09/2023]',-14.68254,11.96299,-1.250154,-1.718152,-4.114845,-5.440609,-0.161194,-6.256091
'[17:15:12.124 26/09/2023]',-1.985726,-32.59932,-2.90618,-3.063814,-3.235773,-7.233138,-6.864442,-41.62141
'[17:15:12.132 26/09/2023]',0.4041525,1.876005,-7.39397,-2.854574,-3.416885,-8.73858,-18.43164,-5.739501
'[17:15:12.140 26/09/2023]',-4.694552,-4.047747,-2.094005,-5.930181,1.286739,3.987052,4.803345,-4.561934
'[17:15:12.148 26/09/2023]',1.640111,-9.315866,-2.750931,4.72505,0.5608653,-1.068145,15.09844,-2.498842
'[17:15:12.156 26/09/2023]',4.257942,49.12894,6.595002,-0.1041421,2.897996,-3.017964,-0.0731725,52.38455
'[17:15:12.164 26/09/2023]',2.991224,57.72725,9.186692,0.100701,1.339931,-2.986377,5.944649,0.7885744
'[17:15:12.172 26/09/2023]',0.1224952,10.83773,5.255641,2.467336,5.787397,8.111009,-5.044733,-43.84867
'[17:15:12.180 26/09/2023]',-2.583891,69.2446,-2.583425,5.104721,0.7198693,5.181599,18.80367,45.36615
'[17:15:12.188 26/09/2023]',5.137659,-65.82356,0.79681,-0.06045752,1.613406,0.6323841,6.077367,5.893808
'[17:15:12.196 26/09/2023]',-8.882557,-21.65309,0.4497181,-3.132589,-5.139235,-5.513757,17.08764,41.6228
'[17:15:12.204 26/09/2023]',1.554212,-41.19216,0.445454,4.177969,-0.9945107,4.039174,9.483927,-34.95195
'[17:15:12.212 26/09/2023]',11.81291,-14.6934,-6.163539,0.9313497,-1.724031,-0.8021929,-19.28179,-3.295945
'[17:15:12.220 26/09/2023]',0.9804806,30.74741,-5.84122,-2.748355,-4.206083,-1.890796,-4.502062,42.74011
'[17:15:12.228 26/09/2023]',-3.293913,-43.02446,5.618948,-0.3127282,1.889643,-6.073663,3.417606,-44.831
'[17:15:12.236 26/09/2023]',1.441537,-3.487672,-0.9898617,-5.255137,1.956835,0.555618,-3.29799,0.6454687
'[17:15:12.244 26/09/2023]',1.026933,16.69838,-5.051964,1.123168,0.1019354,1.810173,-17.72853,47.41324
'[17:15:12.252 26/09/2023]',-0.6196902,-49.16606,-7.908289,-3.979052,-1.120457,-6.02432,-27.04928,-29.15965
'[17:15:12.260 26/09/2023]',-2.151695,-12.46608,-10.3059,-6.473519,-3.160668,-3.240887,-12.20221,8.114774
'[17:15:12.268 26/09/2023]',-3.358223,46.19938,1.702342,-0.2355384,5.996057,6.671028,6.918997,44.82104
'[17:15:12.276 26/09/2023]',4.258293,-37.9202,-2.657756,3.238883,-0.478681,4.052475,-10.91188,11.92877
'[17:15:12.284 26/09/2023]',9.028381,-4.550423,6.582362,6.350852,5.272674,4.533917,9.658347,-16.84543
'[17:15:12.292 26/09/2023]',2.424607,-71.10355,5.98795,5.182906,4.042049,9.247806,6.17517,-74.35351
'[17:15:12.300 26/09/2023]',-3.959758,48.21345,-0.4383866,-1.802328,-0.8639238,-0.625972,-1.893397,27.54328
'[17:15:12.308 26/09/2023]',-5.81082,-18.09135,6.260608,3.757814,0.6137744,-0.7121544,13.95399,-4.297074
'[17:15:12.316 26/09/2023]',2.020776,6.347109,0.07810415,8.808218,6.268772,2.71923,2.079668,-33.30841
'[17:15:12.324 26/09/2023]',-0.8678905,12.50382,7.479656,6.941351,2.348968,8.486944,0.3071371,51.20896
'[17:15:12.332 26/09/2023]',0.562724,24.9521,1.262305,-1.105696,0.3165074,1.137478,8.807638,15.40301
'[17:15:12.340 26/09/2023]',-14.76441,10.13449,-1.658254,-13.43977,-1.74021,-5.055089,-7.976957,-2.604488
'[17:15:12.348 26/09/2023]',-8.281656,22.8909,-3.480072,-3.512217,2.429831,-3.05871,9.050947,15.71278
'[17:15:12.356 26/09/2023]',3.473806,-16.23883,3.348067,6.031231,2.865331,7.325292,-1.560884,-7.110932
'[17:15:12.364 26/09/2023]',3.73932,5.092226,-1.224418,0.4272577,0.3587848,1.810654,-5.020979,-10.89381
'[17:15:12.372 26/09/2023]',3.155411,62.79279,5.48648,0.9634638,5.422746,3.357116,7.272308,22.89667
'[17:15:12.380 26/09/2023]',-0.2300669,40.94505,7.14327,1.179945,10.74167,7.782988,16.58825,-22.65405
'[17:15:12.388 26/09/2023]',9.498995,53.43296,0.9065341,3.68553,4.053112,11.92049,-10.53774,-22.73607
'[17:15:12.396 26/09/2023]',-12.0434,-90.04547,3.677085,-6.343697,-2.419844,-4.678495,-5.470855,0.1949994
'[17:15:12.404 26/09/2023]',8.549132,17.68652,1.997498,5.882677,1.68742,0.1871257,5.710869,56.59935
'[17:15:12.412 26/09/2023]',0.8321914,4.5308,-1.684955,1.273529,-1.179599,-1.834996,16.86853,13.14592
'[17:15:12.420 26/09/2023]',-11.30023,-23.07537,-7.799395,-5.370238,-5.355554,-3.756318,2.44545,1.34597
'[17:15:12.428 26/09/2023]',2.091748,-37.03835,4.362544,0.5436394,2.657167,2.157127,-0.8428116,-9.697664
'[17:15:12.436 26/09/2023]',-0.1176628,-23.72526,3.83296,-0.06640943,4.606246,6.348413,1.640275,-35.08629
'[17:15:12.444 26/09/2023]',0.9448248,0.978099,-6.014484,5.022502,-1.761506,1.790694,19.24964,0.7567253
'[17:15:12.452 26/09/2023]',0.3096481,-10.3298,3.4131,3.756897,7.325469,5.747579,8.979208,-6.742235
'[17:15:12.460 26/09/2023]',-1.179352,10.61627,3.791916,5.714805,4.942155,7.986447,11.59469,12.94296
'[17:15:12.468 26/09/2023]',-2.98323,0.2087439,3.193751,3.128349,2.407102,-2.740355,8.926635,0.9784358
'[17:15:12.476 26/09/2023]',-1.141478,-22.53419,-5.451441,2.600767,0.8652551,0.3460093,-2.001171,-11.02178
'[17:15:12.484 26/09/2023]',5.291608,8.244406,-2.070518,-1.65967,-1.128564,1.738266,3.500354,17.01395
'[17:15:12.492 26/09/2023]',4.3284,-24.17186,-8.984168,-3.768167,-6.583869,3.28727,2.212771,-6.646455
'[17:15:12.500 26/09/2023]',-7.696056,32.57838,-1.84764,-1.485303,-2.6676,-4.079097,16.3933,22.1721
'[17:15:12.508 26/09/2023]',-4.711979,12.2286,-2.298135,-0.8682194,-0.4731621,-0.4890143,-8.97577,-17.76278
'[17:15:12.516 26/09/2023]',6.606164,-8.857635,3.373661,2.430681,-2.34997,2.334619,-6.094234,2.978233
'[17:15:12.524 26/09/2023]',-15.10899,-0.4697805,-5.394206,-12.09131,-2.038223,-0.5670161,-12.91018,15.44012
'[17:15:12.532 26/09/2023]',8.232187,-35.36943,2.048466,2.490551,-0.8824424,-1.461569,-0.4673249,-37.04248
'[17:15:12.540 26/09/2023]',-2.270579,-50.97148,6.262796,3.542122,4.445868,8.574989,14.8228,-26.94801
'[17:15:12.548 26/09/2023]',12.93578,-31.9374,9.931832,16.11001,7.287461,6.883895,21.06028,-27.59324
'[17:15:12.556 26/09/2023]',0.4909551,13.8301,2.044473,4.143096,3.359474,-2.140135,4.298483,6.788464
'[17:15:12.564 26/09/2023]',5.951416,19.45364,9.671823,-0.8250977,4.403275,-3.749614,-6.341995,9.317277
'[17:15:12.572 26/09/2023]',-2.43042,37.67757,-2.141461,-0.4571089,2.416829,2.663881,4.452953,14.77604
'[17:15:12.580 26/09/2023]',-2.448526,-51.30952,-1.662745,1.891308,1.865502,4.741851,1.077097,-9.641187
'[17:15:12.588 26/09/2023]',-2.603471,-0.4461479,3.217079,-4.198148,4.126112,0.979506,0.3358186,-78.9286
'[17:15:12.596 26/09/2023]',-3.429321,125.8168,-10.83701,-7.141406,-7.425101,-1.48837,-19.41754,31.17186
'[17:15:12.604 26/09/2023]',-1.262319,54.72678,-4.796749,-2.810105,-3.577509,1.647573,1.987635,28.76565
'[17:15:12.612 26/09/2023]',2.253989,4.781398,0.4795561,0.7243748,-2.178581,2.018782,7.495501,81.77043
'[17:15:12.620 26/09/2023]',-9.880209,-96.24516,-6.980807,-7.724859,-7.282805,-4.319197,-3.30472,-61.57723
'[17:15:12.628 26/09/2023]',-1.928594,-67.74409,0.666383,-4.505688,-2.476603,-0.7643825,4.173862,-39.50841
'[17:15:12.636 26/09/2023]',-2.66333,-84.72503,1.034118,0.7834677,0.3342714,1.361505,-10.89592,-69.00925
'[17:15:12.644 26/09/2023]',0.7658388,-11.64045,-0.3524765,2.500317,1.270711,0.1514934,3.648009,11.20434
'[17:15:12.652 26/09/2023]',-2.896881,-19.30602,5.272954,2.172799,-1.100877,7.247178,-5.153058,-46.94997
'[17:15:12.660 26/09/2023]',-5.023929,-24.47188,-3.661496,-4.179757,-1.743695,2.386594,12.45465,-18.20913
'[17:15:12.668 26/09/2023]',-1.322787,18.36678,-1.471277,-3.970257,1.631531,-6.97446,-0.6414546,37.32285
'[17:15:12.676 26/09/2023]',3.606372,-86.48174,0.8220785,0.749147,-1.926297,-3.806002,4.900294,-51.50956
'[17:15:12.684 26/09/2023]',0.9777975,-48.15683,1.201457,-0.6884869,4.230188,0.9104739,4.600478,-60.67357
'[17:15:12.692 26/09/2023]',5.771565,-18.47877,3.919559,5.69365,0.3724175,1.544258,2.203247,4.690928
'[17:15:12.700 26/09/2023]',4.08265,-43.27928,3.273826,0.6297832,5.287146,1.244047,15.59166,-28.91162
'[17:15:12.708 26/09/2023]',3.650374,-207.9509,9.04321,6.151894,6.395367,10.78479,10.7632,26.98804
'[17:15:12.716 26/09/2023]',6.123741,42.37534,3.959076,1.159234,6.512333,2.730196,13.69387,-29.52648
'[17:15:12.724 26/09/2023]',14.84312,-68.7086,9.279347,12.18429,7.531152,5.918094,8.608163,-79.75188
'[17:15:12.732 26/09/2023]',0.4832056,-32.34213,4.465038,-0.3244602,-0.2056333,-0.8682004,-2.094749,3.548607
'[17:15:12.740 26/09/2023]',4.785678,-49.30819,0.8144447,-1.2803,-1.161502,-4.189729,-6.075542,-26.09405
'[17:15:12.748 26/09/2023]',-0.5460838,-55.84124,-0.4926014,-2.389941,4.853967,8.796442,-8.902067,-53.34593
'[17:15:12.756 26/09/2023]',-1.262418,-2.649553,-5.461804,-6.866692,-4.220578,-6.7092,-6.895669,30.8583
'[17:15:12.764 26/09/2023]',-6.050124,22.48576,-7.868064,-4.560555,-5.39222,-1.296419,1.641769,38.28435
'[17:15:12.772 26/09/2023]',-3.280586,5.49297,-2.574559,2.879096,-4.995257,-1.155308,-0.280212,0.6172498
'[17:15:12.780 26/09/2023]',-0.6309655,-78.26357,0.3577917,-1.678761,0.7272545,8.640129,9.332128,-50.16464
'[17:15:12.788 26/09/2023]',6.366573,-29.71398,8.791415,1.11609,3.36351,-0.5635594,4.689413,-19.75172
'[17:15:12.796 26/09/2023]',-1.03551,-42.87889,-3.736415,-5.258091,-5.166396,-5.322007,-4.171546,-44.31442
'[17:15:12.804 26/09/2023]',-5.248774,43.73543,-7.368195,-8.057077,-6.266574,-13.92375,-3.665649,46.61306
'[17:15:12.812 26/09/2023]',-2.194249,14.87578,3.535491,-3.970567,-3.883214,-2.957727,-12.22971,3.802058
'[17:15:12.820 26/09/2023]',-10.59248,27.76458,-8.07724,-11.65386,-7.776157,-13.26625,-13.6356,11.31431
'[17:15:12.828 26/09/2023]',3.336902,-64.83872,-5.074588,-4.650402,3.195656,5.867465,2.212342,-65.42571
'[17:15:12.836 26/09/2023]',4.003465,-48.72173,6.196944,5.145185,5.367943,10.28645,13.56635,-50.06815
'[17:15:12.844 26/09/2023]',-3.952342,-20.36313,2.268138,3.928958,-2.171994,-1.887224,-3.359213,-44.41592
'[17:15:12.852 26/09/2023]',-0.9967041,16.58326,-9.851598,-2.372803,-5.626416,-5.761109,-16.15819,34.98416
'[17:15:12.860 26/09/2023]',-9.128752,60.73355,0.6432019,-2.553696,0.4978939,-1.23776,-8.364193,4.235562
'[17:15:12.868 26/09/2023]',-5.229865,9.541702,5.151484,1.24,3.26717,6.69296,6.836961,-32.56866
'[17:15:12.876 26/09/2023]',-0.8735628,106.4089,-0.1766138,-2.030708,-0.1026478,4.456146,3.072156,46.44479
'[17:15:12.884 26/09/2023]',-3.761868,-73.88667,-3.298903,-0.4948259,-3.885835,-7.209649,3.774494,-18.37218
'[17:15:12.892 26/09/2023]',1.722496,32.89288,1.258063,-0.1155194,0.607165,1.056321,-0.2552593,38.8266
'[17:15:12.900 26/09/2023]',-8.546554,-60.57257,0.315158,-1.65191,-2.689476,-5.600985,-3.317321,-23.85289
'[17:15:12.908 26/09/2023]',-1.950223,-16.22722,3.480724,1.589756,-2.928124,-6.648427,15.89517,-10.01518
'[17:15:12.916 26/09/2023]',-0.4626674,-29.92454,-1.345676,0.0598942,-1.105629,-2.543258,6.95503,1.469235
'[17:15:12.924 26/09/2023]',5.172359,-23.51587,5.232539,1.683196,1.624731,5.462568,-12.76487,-33.43173
'[17:15:12.932 26/09/2023]',-7.650433,138.8846,-4.136824,-5.76806,-4.279602,-4.917411,-24.78374,109.366
'[17:15:12.940 26/09/2023]',8.01871,-36.76678,1.306958,0.0292942,0.195466,3.716674,7.848847,-32.58596
'[17:15:12.948 26/09/2023]',4.755463,46.89838,3.855825,1.239299,-1.693116,3.144608,9.545792,48.38338
'[17:15:12.956 26/09/2023]',8.330368,-49.17761,7.559102,10.30375,5.949069,4.190599,9.609331,-27.35021
'[17:15:12.964 26/09/2023]',-9.876283,20.34569,-8.199518,-7.200047,-8.430934,-8.718822,-6.256852,23.04497
'[17:15:12.972 26/09/2023]',5.812871,-48.96443,-3.120845,-1.30499,-0.4011559,-6.169089,-18.26462,-29.25527
'[17:15:12.980 26/09/2023]',2.199558,-16.97616,0.07640111,0.152596,0.7697199,3.894604,7.872563,-3.175267
'[17:15:12.988 26/09/2023]',0.503507,16.0664,4.45209,4.076237,5.483795,4.085321,-0.5617842,5.622401
'[17:15:12.996 26/09/2023]',3.808882,34.48688,2.795498,2.20008,2.480726,1.841281,-7.004223,53.05682
'[17:15:13.004 26/09/2023]',4.558714,-49.74724,7.051869,2.820961,3.641094,5.989015,4.704594,-5.573743
'[17:15:13.012 26/09/2023]',2.578006,-37.16529,-2.101717,3.841026,3.215462,8.788741,13.53327,-42.80614
'[17:15:13.020 26/09/2023]',4.199597,-17.43852,10.59665,10.5897,5.005919,-1.394911,23.14514,-30.42697
'[17:15:13.028 26/09/2023]',-1.170826,-7.622746,-3.686886,-4.676278,-2.89017,0.1256142,1.227954,3.946648
'[17:15:13.036 26/09/2023]',10.18619,18.0607,6.270337,5.221735,3.49595,2.81194,6.090202,22.3196
'[17:15:13.044 26/09/2023]',4.482272,56.32134,6.85093,3.540412,3.102541,2.862777,-17.94146,47.0752
'[17:15:13.052 26/09/2023]',-2.040319,-37.93482,-2.21175,-3.451065,-2.898807,-4.346177,-19.60448,-39.69495
'[17:15:13.060 26/09/2023]',-2.309593,-0.897481,-4.81563,-6.759884,-4.233764,-0.955067,-2.762375,-3.022587
'[17:15:13.068 26/09/2023]',0.4110312,36.00731,-5.310617,-4.059168,0.7618626,4.820442,7.289311,10.30382
'[17:15:13.076 26/09/2023]',3.872923,46.30951,4.957742,4.100454,1.44852,0.08012266,9.665781,-0.22653
'[17:15:13.084 26/09/2023]',-11.22881,19.44152,-6.280884,-5.708892,-6.456096,-2.782764,-5.141387,-44.1925
'[17:15:13.092 26/09/2023]',2.395515,8.227588,4.60922,3.425033,-0.6693354,1.200725,-9.130839,4.787649
'[17:15:13.100 26/09/2023]',-10.82238,-28.79063,-2.63981,0.04442695,0.7345513,2.555889,-10.83313,33.49109
'[17:15:13.108 26/09/2023]',2.108944,-40.22439,-1.455824,5.762718,3.483517,5.872545,6.049281,-34.30735
'[17:15:13.116 26/09/2023]',-6.210763,23.66635,-2.355223,-5.717152,-7.795227,-5.631221,-22.81681,27.03589
'[17:15:13.124 26/09/2023]',-1.321249,-39.30907,-2.379405,1.486041,1.40511,2.322531,-8.03298,-17.43313
'[17:15:13.132 26/09/2023]',-8.522074,-5.784534,-1.065519,-6.156871,-2.349226,-6.918925,-5.950984,24.04335
'[17:15:13.140 26/09/2023]',6.751616,-19.11835,4.306933,2.768256,2.310328,6.463554,-0.3440987,-12.25326
'[17:15:13.148 26/09/2023]',5.410988,-7.39202,1.592639,2.543488,4.668406,8.464957,-9.019017,-35.5398
'[17:15:13.156 26/09/2023]',-3.004477,44.11097,2.948824,0.2053069,0.5123067,5.76872,-6.459207,62.62595
'[17:15:13.164 26/09/2023]',9.305011,-51.98271,3.772254,6.483447,1.451797,2.660171,-3.067676,-51.80221
'[17:15:13.172 26/09/2023]',-0.241198,-47.77182,2.700926,2.767701,0.1643304,-4.447795,9.242675,2.964643
'[17:15:13.180 26/09/2023]',3.616173,4.866902,6.672149,3.19294,4.738878,0.3236869,8.997884,-9.052437
'[17:15:13.188 26/09/2023]',0.09436664,-19.58082,0.4619968,1.403046,1.578658,-0.5339583,1.284635,-13.36944
'[17:15:13.196 26/09/2023]',1.862931,90.53244,-2.607254,1.376848,-3.937076,1.812318,17.59522,40.56885
'[17:15:13.204 26/09/2023]',-1.844845,-4.174477,-0.0566875,-4.393672,-2.26913,-8.519022,-15.30203,13.3244
'[17:15:13.212 26/09/2023]',-8.792584,13.04216,-9.981044,-4.465422,-7.583841,-6.009241,-0.7270077,22.03638
'[17:15:13.220 26/09/2023]',0.617655,-33.68667,-1.805287,-0.05215772,3.781289,3.987045,11.81677,-30.11454
'[17:15:13.228 26/09/2023]',2.26811,-75.72512,5.877905,0.6064141,3.021493,2.047481,12.59277,-64.22187
'[17:15:13.236 26/09/2023]',2.022003,-13.4706,-3.647727,-2.251369,-3.820314,-5.695332,-9.54375,-3.108833
'[17:15:13.244 26/09/2023]',-3.7208,20.27654,-6.279321,-4.401617,-8.186296,-6.480523,-3.397011,11.64012
'[17:15:13.252 26/09/2023]',-4.163668,3.879849,0.9572471,1.434776,-0.5679497,-1.206773,5.804894,0.02830455
'[17:15:13.260 26/09/2023]',0.1776932,29.37091,-5.202908,-2.880696,-2.32308,2.104525,2.999721,18.51487
'[17:15:13.268 26/09/2023]',-2.00083,-36.47277,-0.5670331,-2.81863,-0.9965037,-1.026706,5.998582,-26.40886
'[17:15:13.276 26/09/2023]',-7.760546,-39.34709,-0.579977,3.109964,2.812534,0.6448354,20.45833,-50.18244
'[17:15:13.284 26/09/2023]',-0.8348334,43.42025,1.22339,0.4541898,0.2879408,-5.084174,17.53562,20.30005
'[17:15:13.292 26/09/2023]',-4.768418,-0.3461049,-7.463173,-5.144207,-3.031823,-5.816594,-0.07295284,-24.22413
'[17:15:13.300 26/09/2023]',-1.051111,126.2809,2.811251,2.470705,0.04957073,0.9722735,6.535783,-4.716332
'[17:15:13.308 26/09/2023]',10.2748,-124.5904,-2.968839,-2.422867,-0.5197905,-0.9469481,1.425413,-0.4247128
'[17:15:13.316 26/09/2023]',1.569999,-45.8545,-3.645716,0.1056542,-0.8789105,1.238293,7.186531,-23.58331
'[17:15:13.324 26/09/2023]',-2.764024,-11.88233,4.26693,1.818965,-0.2172022,-2.935611,-2.073343,12.86262
'[17:15:13.332 26/09/2023]',-5.093699,-64.3483,1.574965,2.602374,2.631818,-2.030002,5.13798,-44.06112
'[17:15:13.340 26/09/2023]',3.466089,53.35018,-0.9038375,2.661696,-4.393121,-8.817214,1.072264,49.65665
'[17:15:13.348 26/09/2023]',-1.647612,18.64474,-2.450512,0.02873319,1.227541,-0.02184477,-4.570948,19.97712
'[17:15:13.356 26/09/2023]',-2.998421,42.48827,-6.488291,-3.592059,-4.167007,-4.590095,-5.135603,57.21532
'[17:15:13.364 26/09/2023]',-4.941315,17.39725,-4.566807,-5.954028,-3.056155,0.7254477,-9.155995,40.06808
'[17:15:13.372 26/09/2023]',0.3748146,-22.34102,-6.696755,-2.358208,1.102589,4.172469,5.667083,-22.60432
'[17:15:13.380 26/09/2023]',-1.838238,85.81236,3.531084,-0.736075,-4.273017,3.304356,4.376449,79.21577
'[17:15:13.388 26/09/2023]',7.473535,-16.26884,3.292818,0.9773572,3.962069,7.30746,7.432833,12.23785
'[17:15:13.396 26/09/2023]',4.797627,-41.04502,0.6008089,1.839882,0.318272,-4.157161,6.943968,6.056218
'[17:15:13.404 26/09/2023]',-0.7304214,-20.61003,-5.421774,0.6127974,-0.1568682,-3.780638,-5.443384,-36.8611
'[17:15:13.412 26/09/2023]',-6.464454,-24.19665,-8.083276,-11.38145,-12.75031,-12.1937,0.3534293,13.91633
